|,||,||__rssi1,||__rssi2,||__rssi3,||__x1,||__x2,||__x3,||__y1,||__y2,||__y3
,1549518023276,-88,-83,-78,11,33,29,29,14.2,33.5
,1549518047953,-90,-84,-82,11,33,29,29,14.2,33.5
,1549518050207,-85,-85,-80,11,33,29,29,14.2,33.5
,1549518052430,-85,-86,-82,11,33,29,29,14.2,33.5
,1549518056907,-92,-83,-88,11,33,29,29,14.2,33.5
,1549518059130,-95,-85,-96,11,33,29,29,14.2,33.5
,1549518061368,-92,-85,-83,11,33,29,29,14.2,33.5
,1549518065878,-83,-88,-81,11,33,29,29,14.2,33.5
,1549518074835,-88,-84,-83,11,33,29,29,14.2,33.5
,1549518077058,-91,-85,-83,11,33,29,29,14.2,33.5
,1549518079280,-91,-83,-84,11,33,29,29,14.2,33.5
,1549518081518,-83,-84,-83,11,33,29,29,14.2,33.5
,1549518102496,-96,-84,-93,11,33,29,29,14.2,33.5
,1549518129389,-92,-85,-84,11,33,29,29,14.2,33.5
,1549518136106,-85,-81,-83,11,33,29,29,14.2,33.5
,1549518138361,-87,-83,-84,11,33,29,29,14.2,33.5
,1549518142854,-85,-82,-86,11,33,29,29,14.2,33.5
,1549518149572,-96,-89,-83,11,33,29,29,14.2,33.5
,1549518151795,-89,-95,-81,11,33,29,29,14.2,33.5
,1549518156239,-85,-81,-84,11,33,29,29,14.2,33.5
,1549518160732,-92,-92,-95,11,33,29,29,14.2,33.5
,1549518165194,-85,-78,-87,11,33,29,29,14.2,33.5
,1549518167450,-84,-91,-81,11,33,29,29,14.2,33.5
,1549518169673,-84,-96,-85,11,33,29,29,14.2,33.5
,1549518171928,-83,-84,-92,11,33,29,29,14.2,33.5
,1549518174183,-91,-84,-85,11,33,29,29,14.2,33.5
,1549518178693,-90,-90,-84,11,33,29,29,14.2,33.5
,1549518183170,-88,-86,-91,11,33,29,29,14.2,33.5
,1549518519226,-88,-86,-83,11,33,29,29,14.2,33.5
,1549518521451,-92,-83,-92,11,33,29,29,14.2,33.5
,1549518523693,-91,-83,-86,11,33,29,29,14.2,33.5
,1549518530427,-84,-81,-90,11,33,29,29,14.2,33.5
,1549518532667,-89,-83,-83,11,33,29,29,14.2,33.5
,1549518586354,-95,-84,-82,11,33,29,29,14.2,33.5
,1549518606543,-92,-79,-90,11,33,29,29,14.2,33.5
,1549518619978,-90,-87,-82,11,33,29,29,14.2,33.5
,1549518633382,-86,-79,-85,11,33,29,29,14.2,33.5
,1549518640098,-89,-76,-90,11,33,29,29,14.2,33.5
,1549518649072,-93,-80,-84,11,33,29,29,14.2,33.5
,1549518653551,-88,-82,-86,11,33,29,29,14.2,33.5
,1549518662526,-91,-80,-84,11,33,29,29,14.2,33.5
,1549518667003,-90,-80,-82,11,33,29,29,14.2,33.5
,1549518669226,-83,-82,-83,11,33,29,29,14.2,33.5
,1549518678201,-89,-82,-84,11,33,29,29,14.2,33.5
,1549518749396,-88,-81,-88,11,33,29,29,14.2,33.5
,1549518753875,-87,-81,-90,11,33,29,29,14.2,33.5
,1549518760611,-83,-82,-86,11,33,29,29,14.2,33.5
,1549518765109,-95,-79,-82,11,33,29,29,14.2,33.5
,1549518769601,-82,-85,-90,11,33,29,29,14.2,33.5
,1549518774064,-93,-86,-90,11,33,29,29,14.2,33.5
,1549518776303,-87,-81,-82,11,33,29,29,14.2,33.5
,1549518778544,-90,-87,-83,11,33,29,29,14.2,33.5
,1549518780767,-83,-83,-84,11,33,29,29,14.2,33.5
,1549518785261,-92,-88,-90,11,33,29,29,14.2,33.5
,1549518789741,-90,-91,-80,11,33,29,29,14.2,33.5
,1549518796459,-80,-88,-83,11,33,29,29,14.2,33.5
,1549518798680,-79,-85,-82,11,33,29,29,14.2,33.5
,1549518803175,-87,-81,-83,11,33,29,29,14.2,33.5
,1549518809897,-92,-84,-84,11,33,29,29,14.2,33.5
,1549518814357,-79,-82,-81,11,33,29,29,14.2,33.5
,1549518890331,-84,-87,-85,11,33,29,29,14.2,33.5
,1549518906019,-87,-91,-87,11,33,29,29,14.2,33.5
,1549518917198,-89,-86,-83,11,33,29,29,14.2,33.5
,1549518928362,-84,-88,-96,11,33,29,29,14.2,33.5
,1549518941782,-86,-84,-87,11,33,29,29,14.2,33.5
,1549518946243,-90,-92,-81,11,33,29,29,14.2,33.5
,1549518952962,-87,-76,-90,11,33,29,29,14.2,33.5
,1549518957446,-87,-90,-99,11,33,29,29,14.2,33.5
,1549518959702,-94,-94,-93,11,33,29,29,14.2,33.5
,1549518961935,-94,-79,-80,11,33,29,29,14.2,33.5
,1549518964158,-89,-82,-83,11,33,29,29,14.2,33.5
,1549518966414,-89,-91,-91,11,33,29,29,14.2,33.5
,1549518968638,-91,-89,-84,11,33,29,29,14.2,33.5
,1549518970860,-88,-91,-94,11,33,29,29,14.2,33.5
,1549518977579,-82,-89,-87,11,33,29,29,14.2,33.5
,1549518979818,-88,-83,-84,11,33,29,29,14.2,33.5
,1549518982057,-91,-83,-83,11,33,29,29,14.2,33.5
,1549518999023,-94,-87,-90,11,33,29,29,14.2,33.5
,1549519001261,-90,-82,-96,11,33,29,29,14.2,33.5
,1549519012440,-85,-80,-91,11,33,29,29,14.2,33.5
,1549519014663,-89,-76,-89,11,33,29,29,14.2,33.5
,1549519025891,-82,-83,-95,11,33,29,29,14.2,33.5
,1549519043856,-85,-81,-82,11,33,29,29,14.2,33.5
,1549519048318,-91,-86,-86,11,33,29,29,14.2,33.5
,1549519052829,-88,-82,-86,11,33,29,29,14.2,33.5
,1549519055069,-80,-75,-92,11,33,29,29,14.2,33.5
,1549519059580,-87,-81,-93,11,33,29,29,14.2,33.5
,1549519061820,-98,-77,-90,11,33,29,29,14.2,33.5
,1549519064075,-90,-89,-91,11,33,29,29,14.2,33.5
,1549519066302,-91,-82,-93,11,33,29,29,14.2,33.5
,1549519068540,-88,-78,-84,11,33,29,29,14.2,33.5
,1549519070776,-78,-83,-84,11,33,29,29,14.2,33.5
,1549519073015,-83,-82,-88,11,33,29,29,14.2,33.5
,1549519083457,-88,-77,-90,11,33,29,29,14.2,33.5
,1549519094619,-88,-73,-88,11,33,29,29,14.2,33.5
,1549519096858,-80,-82,-93,11,33,29,29,14.2,33.5
,1549519099098,-87,-82,-89,11,33,29,29,14.2,33.5
,1549519101338,-84,-81,-86,11,33,29,29,14.2,33.5
,1549519103561,-86,-83,-84,11,33,29,29,14.2,33.5
,1549519105783,-90,-77,-94,11,33,29,29,14.2,33.5
,1549519108006,-89,-84,-90,11,33,29,29,14.2,33.5
,1549519112502,-81,-81,-89,11,33,29,29,14.2,33.5
,1549519116978,-91,-83,-89,11,33,29,29,14.2,33.5
,1549519119218,-84,-77,-86,11,33,29,29,14.2,33.5
,1549519123716,-95,-86,-92,11,33,29,29,14.2,33.5
,1549519125936,-84,-75,-87,11,33,29,29,14.2,33.5
,1549519130430,-81,-87,-84,11,33,29,29,14.2,33.5
,1549519137133,-88,-80,-88,11,33,29,29,14.2,33.5
,1549519146114,-85,-82,-92,11,33,29,29,14.2,33.5
,1549519168244,-81,-77,-84,11,33,29,29,14.2,33.5
,1549519177185,-84,-81,-93,11,33,29,29,14.2,33.5
,1549519179408,-85,-81,-92,11,33,29,29,14.2,33.5
,1549519183889,-78,-77,-95,11,33,29,29,14.2,33.5
,1549519186126,-82,-73,-91,11,33,29,29,14.2,33.5
,1549519192844,-84,-83,-96,11,33,29,29,14.2,33.5
,1549519195083,-85,-77,-91,11,33,29,29,14.2,33.5
,1549519199547,-89,-77,-96,11,33,29,29,14.2,33.5
,1549519201786,-90,-73,-89,11,33,29,29,14.2,33.5
,1549519206281,-82,-78,-97,11,33,29,29,14.2,33.5
,1549519210777,-82,-80,-90,11,33,29,29,14.2,33.5
,1549519221972,-83,-90,-93,11,33,29,29,14.2,33.5
,1549519228676,-87,-85,-87,11,33,29,29,14.2,33.5
,1549519235391,-88,-82,-96,11,33,29,29,14.2,33.5
,1549519237630,-90,-77,-91,11,33,29,29,14.2,33.5
,1549519239851,-83,-85,-90,11,33,29,29,14.2,33.5
,1550028153941,-62,-73,-84,11,33,29,29,14.2,33.5
,1550028156164,-81,-75,-67,11,33,29,29,14.2,33.5
,1550028160626,-81,-70,-88,11,33,29,29,14.2,33.5
,1550028162851,-81,-69,-89,11,33,29,29,14.2,33.5
,1550028169539,-62,-70,-66,11,33,29,29,14.2,33.5
,1550028171776,-83,-75,-86,11,33,29,29,14.2,33.5
,1550028174029,-83,-71,-87,11,33,29,29,14.2,33.5
,1550028176253,-78,-70,-88,11,33,29,29,14.2,33.5
,1550028178492,-82,-69,-83,11,33,29,29,14.2,33.5
,1550028185214,-81,-72,-83,11,33,29,29,14.2,33.5
,1550028187467,-80,-74,-82,11,33,29,29,14.2,33.5
,1550028191930,-87,-70,-83,11,33,29,29,14.2,33.5
,1550028194155,-86,-68,-88,11,33,29,29,14.2,33.5
,1550028198613,-79,-71,-89,11,33,29,29,14.2,33.5
,1550028200853,-81,-73,-87,11,33,29,29,14.2,33.5
,1550028205347,-81,-71,-83,11,33,29,29,14.2,33.5
,1550028207586,-81,-71,-82,11,33,29,29,14.2,33.5
,1550028535230,-77,-69,-83,11,33,29,29,14.2,33.5
,1550028537484,-77,-70,-83,11,33,29,29,14.2,33.5
,1550028541947,-79,-72,-84,11,33,29,29,14.2,33.5
,1550028544187,-76,-73,-77,11,33,29,29,14.2,33.5
,1550028546409,-78,-73,-76,11,33,29,29,14.2,33.5
,1550028548633,-79,-80,-77,11,33,29,29,14.2,33.5
,1550028550876,-78,-72,-85,11,33,29,29,14.2,33.5
,1550028553096,-79,-74,-82,11,33,29,29,14.2,33.5
,1550028555318,-79,-73,-86,11,33,29,29,14.2,33.5
,1550028557542,-80,-73,-84,11,33,29,29,14.2,33.5
,1550028559764,-80,-75,-78,11,33,29,29,14.2,33.5
,1550028564210,-77,-69,-88,11,33,29,29,14.2,33.5
,1550028570949,-78,-70,-85,11,33,29,29,14.2,33.5
,1550028573185,-80,-71,-87,11,33,29,29,14.2,33.5
,1550028575410,-77,-82,-78,11,33,29,29,14.2,33.5
,1550028577647,-79,-74,-80,11,33,29,29,14.2,33.5
,1550028588924,-83,-72,-82,11,33,29,29,14.2,33.5
,1550028591166,-77,-69,-85,11,33,29,29,14.2,33.5
,1550028593401,-77,-68,-83,11,33,29,29,14.2,33.5
,1550028595641,-84,-77,-98,11,33,29,29,14.2,33.5
,1550028597866,-82,-77,-94,11,33,29,29,14.2,33.5
,1550028602309,-78,-71,-84,11,33,29,29,14.2,33.5
,1550028604534,-76,-70,-83,11,33,29,29,14.2,33.5
,1550028613457,-84,-78,-95,11,33,29,29,14.2,33.5
,1550028615681,-79,-69,-86,11,33,29,29,14.2,33.5
,1550028617921,-81,-72,-85,11,33,29,29,14.2,33.5
,1550028622382,-78,-66,-85,11,33,29,29,14.2,33.5
,1550028624636,-85,-77,-94,11,33,29,29,14.2,33.5
,1550028626893,-84,-76,-94,11,33,29,29,14.2,33.5
,1550028629116,-80,-76,-84,11,33,29,29,14.2,33.5
,1550028631340,-81,-72,-85,11,33,29,29,14.2,33.5
,1550028633561,-81,-67,-85,11,33,29,29,14.2,33.5
,1550028643422,-77,-80,-84,11,33,29,29,14.2,33.5
,1550028645661,-75,-74,-82,11,33,29,29,14.2,33.5
,1550028647901,-76,-75,-83,11,33,29,29,14.2,33.5
,1550028650139,-80,-76,-88,11,33,29,29,14.2,33.5
,1550028652362,-80,-76,-87,11,33,29,29,14.2,33.5
,1550028654601,-78,-80,-82,11,33,29,29,14.2,33.5
,1550028656823,-78,-81,-84,11,33,29,29,14.2,33.5
,1550028659050,-78,-79,-83,11,33,29,29,14.2,33.5
,1550028661288,-76,-78,-84,11,33,29,29,14.2,33.5
,1550028663540,-75,-81,-83,11,33,29,29,14.2,33.5
,1550028665765,-80,-75,-88,11,33,29,29,14.2,33.5
,1550028668021,-80,-75,-87,11,33,29,29,14.2,33.5
,1550028670258,-79,-82,-83,11,33,29,29,14.2,33.5
,1550028672496,-78,-84,-84,11,33,29,29,14.2,33.5
,1550028674719,-74,-75,-81,11,33,29,29,14.2,33.5
,1550028676959,-74,-74,-83,11,33,29,29,14.2,33.5
,1550028688331,-77,-75,-85,11,33,29,29,14.2,33.5
,1550028690552,-73,-75,-95,11,33,29,29,14.2,33.5
,1550028697252,-76,-76,-96,11,33,29,29,14.2,33.5
,1550028699493,-78,-74,-92,11,33,29,29,14.2,33.5
,1550028701747,-77,-77,-86,11,33,29,29,14.2,33.5
,1550028703988,-76,-77,-91,11,33,29,29,14.2,33.5
,1550028706209,-74,-75,-91,11,33,29,29,14.2,33.5
,1550028708447,-73,-76,-90,11,33,29,29,14.2,33.5
,1550028710687,-79,-75,-96,11,33,29,29,14.2,33.5
,1550028715180,-76,-89,-84,11,33,29,29,14.2,33.5
,1550028719625,-74,-75,-91,11,33,29,29,14.2,33.5
,1550028724071,-70,-76,-95,11,33,29,29,14.2,33.5
,1550028730769,-76,-94,-85,11,33,29,29,14.2,33.5
,1550028739758,-78,-78,-91,11,33,29,29,14.2,33.5
,1550028746459,-77,-73,-90,11,33,29,29,14.2,33.5
,1550028748682,-75,-74,-89,11,33,29,29,14.2,33.5
,1550028761658,-75,-78,-82,11,33,29,29,14.2,33.5
,1550028766119,-87,-88,-87,11,33,29,29,14.2,33.5
,1550028768345,-87,-75,-88,11,33,29,29,14.2,33.5
,1550028770581,-76,-75,-80,11,33,29,29,14.2,33.5
,1550028775057,-75,-77,-80,11,33,29,29,14.2,33.5
,1550028779519,-84,-77,-87,11,33,29,29,14.2,33.5
,1550028781742,-83,-78,-87,11,33,29,29,14.2,33.5
,1550028783963,-75,-78,-85,11,33,29,29,14.2,33.5
,1550028786202,-75,-74,-83,11,33,29,29,14.2,33.5
,1550028790686,-78,-78,-81,11,33,29,29,14.2,33.5
,1550028792921,-83,-67,-80,11,33,29,29,14.2,33.5
,1550028797396,-91,-82,-85,11,33,29,29,14.2,33.5
,1550028799634,-73,-80,-82,11,33,29,29,14.2,33.5
,1550028801876,-73,-83,-83,11,33,29,29,14.2,33.5
,1550028804097,-75,-73,-82,11,33,29,29,14.2,33.5
,1550028806335,-76,-69,-82,11,33,29,29,14.2,33.5
,1550028817989,-76,-71,-86,11,33,29,29,14.2,33.5
,1550028822469,-78,-71,-84,11,33,29,29,14.2,33.5
,1550028824707,-87,-84,-92,11,33,29,29,14.2,33.5
,1550028826945,-86,-83,-87,11,33,29,29,14.2,33.5
,1550028829168,-78,-83,-89,11,33,29,29,14.2,33.5
,1550028831406,-77,-74,-90,11,33,29,29,14.2,33.5
,1550028833647,-76,-72,-89,11,33,29,29,14.2,33.5
,1550028835885,-77,-74,-88,11,33,29,29,14.2,33.5
,1550028838125,-77,-77,-87,11,33,29,29,14.2,33.5
,1550028844807,-76,-72,-85,11,33,29,29,14.2,33.5
,1550028847029,-77,-75,-86,11,33,29,29,14.2,33.5
,1550028849285,-77,-72,-85,11,33,29,29,14.2,33.5
,1550028851524,-77,-72,-94,11,33,29,29,14.2,33.5
,1550028864930,-73,-72,-87,11,33,29,29,14.2,33.5
,1550028867165,-77,-69,-91,11,33,29,29,14.2,33.5
,1550028869421,-88,-78,-88,11,33,29,29,14.2,33.5
,1550028878914,-77,-83,-90,11,33,29,29,14.2,33.5
,1550028890043,-82,-78,-86,11,33,29,29,14.2,33.5
,1550028892281,-82,-77,-85,11,33,29,29,14.2,33.5
,1550028894521,-79,-78,-85,11,33,29,29,14.2,33.5
,1550028901270,-84,-77,-95,11,33,29,29,14.2,33.5
,1550028903492,-83,-79,-99,11,33,29,29,14.2,33.5
,1550028905731,-82,-77,-84,11,33,29,29,14.2,33.5
,1550028907956,-83,-75,-84,11,33,29,29,14.2,33.5
,1550028923575,-83,-75,-84,11,33,29,29,14.2,33.5
,1550028934785,-79,-72,-85,11,33,29,29,14.2,33.5
,1550028937007,-84,-69,-83,11,33,29,29,14.2,33.5
,1550028939246,-76,-85,-91,11,33,29,29,14.2,33.5
,1550028941485,-76,-77,-95,11,33,29,29,14.2,33.5
,1550028950456,-84,-70,-84,11,33,29,29,14.2,33.5
,1550028952695,-85,-72,-84,11,33,29,29,14.2,33.5
,1550028954934,-78,-76,-92,11,33,29,29,14.2,33.5
,1550028973571,-87,-70,-95,11,33,29,29,14.2,33.5
,1550028975791,-87,-71,-85,11,33,29,29,14.2,33.5
,1550028978016,-83,-72,-84,11,33,29,29,14.2,33.5
,1550028993620,-81,-70,-89,11,33,29,29,14.2,33.5
,1550028995859,-91,-70,-89,11,33,29,29,14.2,33.5
,1550029002542,-90,-71,-95,11,33,29,29,14.2,33.5
,1550029004781,-87,-73,-88,11,33,29,29,14.2,33.5
,1550029013720,-88,-72,-94,11,33,29,29,14.2,33.5
,1550029015941,-87,-65,-87,11,33,29,29,14.2,33.5
,1550029018180,-86,-68,-88,11,33,29,29,14.2,33.5
,1550029020419,-82,-69,-86,11,33,29,29,14.2,33.5
,1550029029341,-82,-69,-100,11,33,29,29,14.2,33.5
,1550029033817,-83,-70,-94,11,33,29,29,14.2,33.5
,1550029049422,-78,-69,-88,11,33,29,29,14.2,33.5
,1550029053900,-80,-74,-89,11,33,29,29,14.2,33.5
,1550029065076,-80,-68,-85,11,33,29,29,14.2,33.5
,1550029067299,-78,-67,-86,11,33,29,29,14.2,33.5
,1550029178839,-90,-70,-93,11,33,29,29,14.2,33.5
,1550029201211,-87,-70,-98,11,33,29,29,14.2,33.5
,1550029203436,-88,-74,-92,11,33,29,29,14.2,33.5
,1550029207910,-86,-76,-96,11,33,29,29,14.2,33.5
,1550029219039,-88,-75,-94,11,33,29,29,14.2,33.5
,1550029232458,-88,-74,-91,11,33,29,29,14.2,33.5
,1550029234680,-91,-76,-90,11,33,29,29,14.2,33.5
,1550029245824,-84,-75,-90,11,33,29,29,14.2,33.5
,1550029248063,-90,-75,-88,11,33,29,29,14.2,33.5
,1550029252524,-90,-70,-94,11,33,29,29,14.2,33.5
,1550029257002,-86,-73,-94,11,33,29,29,14.2,33.5
,1550029259227,-88,-74,-91,11,33,29,29,14.2,33.5
,1550029261464,-91,-74,-89,11,33,29,29,14.2,33.5
,1550029263689,-89,-74,-91,11,33,29,29,14.2,33.5
,1550029265942,-92,-72,-94,11,33,29,29,14.2,33.5
,1550029268164,-94,-73,-94,11,33,29,29,14.2,33.5
,1550029277773,-84,-70,-90,11,33,29,29,14.2,33.5
,1550029295635,-87,-70,-88,11,33,29,29,14.2,33.5
,1550029297872,-90,-67,-95,11,33,29,29,14.2,33.5
,1550029304556,-81,-68,-90,11,33,29,29,14.2,33.5
,1550029309033,-88,-67,-88,11,33,29,29,14.2,33.5
,1550029320212,-84,-67,-88,11,33,29,29,14.2,33.5
,1550029322451,-93,-74,-90,11,33,29,29,14.2,33.5
,1550029324689,-83,-69,-95,11,33,29,29,14.2,33.5
,1550029335868,-90,-76,-89,11,33,29,29,14.2,33.5
,1550029338088,-86,-72,-87,11,33,29,29,14.2,33.5
,1550029351504,-83,-73,-96,11,33,29,29,14.2,33.5
,1550029353745,-83,-75,-94,11,33,29,29,14.2,33.5
,1550029355981,-90,-70,-90,11,33,29,29,14.2,33.5
,1550029358237,-88,-66,-86,11,33,29,29,14.2,33.5
,1550029362698,-93,-70,-98,11,33,29,29,14.2,33.5
,1550029364953,-85,-67,-91,11,33,29,29,14.2,33.5
,1550029384313,-87,-68,-97,11,33,29,29,14.2,33.5
,1550029386552,-88,-72,-95,11,33,29,29,14.2,33.5
,1550029388775,-90,-74,-95,11,33,29,29,14.2,33.5
,1550029397744,-94,-74,-94,11,33,29,29,14.2,33.5
,1550029402224,-89,-68,-96,11,33,29,29,14.2,33.5
,1550029408955,-91,-51,-97,11,33,29,29,14.2,33.5
,1550029415619,-87,-73,-95,11,33,29,29,14.2,33.5
,1550029417843,-87,-72,-94,11,33,29,29,14.2,33.5
,1550029426798,-90,-75,-97,11,33,29,29,14.2,33.5
,1550029429052,-88,-75,-97,11,33,29,29,14.2,33.5
,1550029444708,-91,-72,-92,11,33,29,29,14.2,33.5
,1550029449203,-85,-66,-93,11,33,29,29,14.2,33.5
,1550029460429,-93,-70,-90,11,33,29,29,14.2,33.5
,1550029462668,-91,-75,-95,11,33,29,29,14.2,33.5
,1550029469387,-94,-78,-94,11,33,29,29,14.2,33.5
,1550029476152,-88,-72,-98,11,33,29,29,14.2,33.5
,1550029486161,-84,-66,-87,11,33,29,29,14.2,33.5
,1550029488384,-86,-73,-87,11,33,29,29,14.2,33.5
,1550029490606,-88,-67,-85,11,33,29,29,14.2,33.5
,1550029495102,-88,-72,-90,11,33,29,29,14.2,33.5
,1550029501807,-87,-67,-95,11,33,29,29,14.2,33.5
,1550029508553,-90,-66,-86,11,33,29,29,14.2,33.5
,1550029513014,-88,-72,-89,11,33,29,29,14.2,33.5
,1550029515254,-87,-68,-97,11,33,29,29,14.2,33.5
,1550029519740,-84,-67,-86,11,33,29,29,14.2,33.5
,1550029521957,-84,-65,-85,11,33,29,29,14.2,33.5
,1550029524195,-84,-72,-95,11,33,29,29,14.2,33.5
,1550029526419,-84,-72,-97,11,33,29,29,14.2,33.5
,1550029535424,-86,-64,-83,11,33,29,29,14.2,33.5
,1550029537679,-85,-64,-86,11,33,29,29,14.2,33.5
,1550029539903,-85,-68,-97,11,33,29,29,14.2,33.5
,1550029542141,-88,-73,-99,11,33,29,29,14.2,33.5
,1550029544363,-88,-67,-90,11,33,29,29,14.2,33.5
,1550029592799,-85,-66,-86,11,33,29,29,14.2,33.5
,1550029597311,-85,-65,-91,11,33,29,29,14.2,33.5
,1550029606248,-87,-66,-89,11,33,29,29,14.2,33.5
,1550029608506,-83,-67,-89,11,33,29,29,14.2,33.5
,1550029612984,-85,-61,-91,11,33,29,29,14.2,33.5
,1550029619706,-86,-66,-89,11,33,29,29,14.2,33.5
,1550029621925,-85,-66,-87,11,33,29,29,14.2,33.5
,1550029626404,-86,-66,-88,11,33,29,29,14.2,33.5
,1550029628643,-87,-65,-92,11,33,29,29,14.2,33.5
,1550029630882,-90,-68,-92,11,33,29,29,14.2,33.5
,1550029635380,-91,-66,-89,11,33,29,29,14.2,33.5
,1550029637601,-91,-68,-84,11,33,29,29,14.2,33.5
,1550029639842,-89,-69,-92,11,33,29,29,14.2,33.5
,1550029646608,-96,-78,-96,11,33,29,29,14.2,33.5
,1550029651087,-89,-69,-85,11,33,29,29,14.2,33.5
,1550029653326,-90,-71,-86,11,33,29,29,14.2,33.5
,1550029665827,-90,-66,-90,11,33,29,29,14.2,33.5
,1550029668066,-90,-67,-89,11,33,29,29,14.2,33.5
,1550029677057,-93,-73,-95,11,33,29,29,14.2,33.5
,1550029679297,-94,-72,-91,11,33,29,29,14.2,33.5
,1550029681522,-95,-68,-89,11,33,29,29,14.2,33.5
,1550029685998,-84,-68,-91,11,33,29,29,14.2,33.5
,1550029688253,-86,-67,-91,11,33,29,29,14.2,33.5
,1550029694987,-95,-64,-89,11,33,29,29,14.2,33.5
,1550029697226,-91,-68,-88,11,33,29,29,14.2,33.5
,1550029701720,-89,-69,-92,11,33,29,29,14.2,33.5
,1550029710695,-95,-70,-89,11,33,29,29,14.2,33.5
,1550029712934,-95,-67,-90,11,33,29,29,14.2,33.5
,1550029715157,-89,-70,-93,11,33,29,29,14.2,33.5
,1550029717396,-88,-69,-94,11,33,29,29,14.2,33.5
,1550029721891,-98,-74,-95,11,33,29,29,14.2,33.5
,1550029726353,-93,-72,-88,11,33,29,29,14.2,33.5
,1550029759306,-95,-67,-97,11,33,29,29,14.2,33.5
,1550029777223,-92,-68,-94,11,33,29,29,14.2,33.5
,1550029792946,-95,-67,-96,11,33,29,29,14.2,33.5
,1550029804174,-87,-66,-97,11,33,29,29,14.2,33.5
,1550029806430,-95,-66,-94,11,33,29,29,14.2,33.5
,1550029817607,-90,-64,-95,11,33,29,29,14.2,33.5
,1550029819847,-99,-65,-94,11,33,29,29,14.2,33.5
,1550029846732,-88,-67,-97,11,33,29,29,14.2,33.5
,1550029900477,-89,-64,-96,11,33,29,29,14.2,33.5
,1550029909406,-91,-79,-91,11,33,29,29,14.2,33.5
,1550029911642,-94,-67,-91,11,33,29,29,14.2,33.5
,1550029913864,-91,-74,-91,11,33,29,29,14.2,33.5
,1550029927332,-98,-78,-93,11,33,29,29,14.2,33.5
,1550029954233,-100,-66,-90,11,33,29,29,14.2,33.5
,1550029956457,-96,-63,-90,11,33,29,29,14.2,33.5
,1550029994569,-100,-63,-95,11,33,29,29,14.2,33.5
,1550030015731,-96,-65,-94,11,33,29,29,14.2,33.5
,1550030017955,-94,-73,-92,11,33,29,29,14.2,33.5
,1550030020211,-90,-70,-92,11,33,29,29,14.2,33.5
,1550030022447,-91,-63,-90,11,33,29,29,14.2,33.5
,1550030026909,-86,-71,-97,11,33,29,29,14.2,33.5
,1550030033643,-96,-67,-90,11,33,29,29,14.2,33.5
,1550030035883,-87,-74,-95,11,33,29,29,14.2,33.5
,1550030038121,-89,-67,-91,11,33,29,29,14.2,33.5
,1550030042600,-86,-69,-93,11,33,29,29,14.2,33.5
,1550030049367,-88,-71,-91,11,33,29,29,14.2,33.5
,1550030051607,-87,-73,-91,11,33,29,29,14.2,33.5
,1550030053845,-87,-67,-94,11,33,29,29,14.2,33.5
,1550030062851,-92,-68,-91,11,33,29,29,14.2,33.5
,1550030065106,-88,-68,-94,11,33,29,29,14.2,33.5
,1550030074062,-84,-64,-91,11,33,29,29,14.2,33.5
,1550030076318,-93,-69,-91,11,33,29,29,14.2,33.5
,1550030094461,-91,-68,-83,11,33,29,29,14.2,33.5
,1550030096699,-92,-64,-86,11,33,29,29,14.2,33.5
,1550030116936,-99,-73,-84,11,33,29,29,14.2,33.5
,1550030139327,-93,-65,-84,11,33,29,29,14.2,33.5
,1550030141582,-88,-67,-87,11,33,29,29,14.2,33.5
,1550030143805,-90,-73,-86,11,33,29,29,14.2,33.5
,1550030146045,-96,-71,-87,11,33,29,29,14.2,33.5
,1550030148283,-95,-72,-85,11,33,29,29,14.2,33.5
,1550030150522,-96,-73,-94,11,33,29,29,14.2,33.5
,1550030152745,-94,-70,-93,11,33,29,29,14.2,33.5
,1550030154968,-88,-65,-90,11,33,29,29,14.2,33.5
,1550030157189,-90,-69,-85,11,33,29,29,14.2,33.5
,1550030197512,-95,-67,-91,11,33,29,29,14.2,33.5
,1550030204262,-95,-71,-83,11,33,29,29,14.2,33.5
,1550030206486,-96,-82,-79,11,33,29,29,14.2,33.5
,1550030208708,-93,-74,-84,11,33,29,29,14.2,33.5
,1550030210947,-97,-66,-89,11,33,29,29,14.2,33.5
,1550030657124,-92,-88,-85,11,33,29,29,14.2,33.5
,1550030663890,-90,-74,-90,11,33,29,29,14.2,33.5
,1550030668389,-94,-67,-95,11,33,29,29,14.2,33.5
,1550030672887,-89,-67,-87,11,33,29,29,14.2,33.5
,1550030686332,-92,-70,-87,11,33,29,29,14.2,33.5
,1550030695294,-91,-69,-89,11,33,29,29,14.2,33.5
,1550030697551,-96,-64,-92,11,33,29,29,14.2,33.5
,1550030699775,-94,-82,-90,11,33,29,29,14.2,33.5
,1550030702016,-93,-79,-90,11,33,29,29,14.2,33.5
,1550030710976,-97,-67,-94,11,33,29,29,14.2,33.5
,1550030726659,-95,-66,-94,11,33,29,29,14.2,33.5
,1550030728883,-91,-65,-92,11,33,29,29,14.2,33.5
,1550030731123,-91,-77,-87,11,33,29,29,14.2,33.5
,1550030733382,-92,-70,-90,11,33,29,29,14.2,33.5
,1550030735604,-89,-72,-90,11,33,29,29,14.2,33.5
,1550030740052,-92,-69,-90,11,33,29,29,14.2,33.5
,1550030770219,-87,-70,-93,11,33,29,29,14.2,33.5
,1550030779214,-89,-73,-95,11,33,29,29,14.2,33.5
